"record_id","component_id","component_name","identifier","consequence","operational_metric","confidentiality_metric","integrity_metric","availability_metric","uses_i2cf","uses_i2mf","stored_impact","implementation_impact_recomputed","implementation_matches_stored","omitted_confidentiality_contribution","omitted_integrity_contribution","omitted_availability_contribution","total_omitted_cia_contribution","full_formula_impact","stored_unmitigated_risk","full_formula_unmitigated_risk","stored_residual_risk","full_formula_residual_risk","stored_tolerable","full_formula_tolerable","tolerability_changed"
"16586","11","GMDSS","T0842","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0304866","0.2241531862","1","1","0"
"16587","26","Vessel Traffic Services Decision Integration","T0842","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0304866","0.2241531862","1","1","0"
"16588","16","Engine Control Mechanism","T0842","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.0609734","0.254639923","1","1","0"
"16589","25","Feedback Control Module","T0842","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0609733","0.4483063724","1","1","0"
"16590","28","Human Override Control Interface","T0842","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.154","0","0","0.154","0.1782424","0.0609733","0.4483063724","0.0152433","0.1120765931","1","1","0"
"16591","25","Feedback Control Module","T0802","Collection","","CoC","","","0","0","0.200242","0.2002424","1","0.154","0","0","0.154","0.3542424","0.50364","0.8909727724","0.50364","0.8909727724","1","1","0"
"16592","16","Engine Control Mechanism","T0802","Collection","","CoC","","","0","0","0.224485","0.22448488","1","0.154","0","0","0.154","0.37848488","0.564613","0.9519462459","0.564613","0.9519462459","1","1","0"
"16593","29","Internal Data Pipeline / Integration Module","T0842","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.392","0","0","0.392","0.44048488","0.121947","1.1078855459","0.0609734","0.553942773","1","1","0"
"16594","34","Collision Avoidance System","T0842","Discovery","","CoC","","","0","0","0.0484849","0.04848488","1","0.154","0","0","0.154","0.20248488","0.121947","0.5092798459","0.121947","0.5092798459","1","1","0"
"16595","14","Electric / Hybrid Propulsion System","T0802","Collection","","CoC","","","0","0","0.176","0.176","1","0.154","0","0","0.154","0.33","0.442666","0.8299995","0.442666","0.8299995","1","1","0"
"16596","35","Navigation Support and Situational Awareness Module","T0842","Discovery","","CoC","","","0","0","0.0242424","0.0242424","1","0.392","0","0","0.392","0.4162424","0.0609733","1.0469120724","0.0609733","1.0469120724","1","1","0"
"16624","12","Controllable Pitch Propeller","T0855","Impair Process Control","I2CF","","","","1","0","2.6151","2.615096","1","0","0","0","0","2.615096","3.75849","3.7584944241","0.939624","0.939623606","1","1","0"
"16626","14","Electric / Hybrid Propulsion System","T0855","Impair Process Control","I2CF","","","","1","0","2.6151","2.615096","1","0","0","0","0","2.615096","3.75849","3.7584944241","0.939624","0.939623606","1","1","0"
"16627","15","Steering Gear System","T0855","Impair Process Control","I2CF","","","","1","0","2.68993","2.689926","1","0","0","0","0","2.689926","3.86604","3.866042345","0.966511","0.9665105862","1","1","0"
"16629","28","Human Override Control Interface","T0855","Impair Process Control","I2CF","","","","1","0","2.18538","2.185376","1","0","0","0","0","2.185376","3.14089","3.1408879485","1.57044","1.5704439742","1","1","0"
"16630","25","Feedback Control Module","T0855","Impair Process Control","I2CF","","","","1","0","1.58277","1.5827703","1","0","0","0","0","1.5827703","2.27481","2.2748049583","1.1374","1.1374024791","1","1","0"
"16631","16","Engine Control Mechanism","T0855","Impair Process Control","I2CF","","","","1","0","2.81234","2.812336","1","0","0","0","0","2.812336","4.04197","4.0419736693","1.01049","1.0104934173","1","1","0"
"16632","34","Collision Avoidance System","T0855","Impair Process Control","I2CF","","","","1","0","2.97833","2.978329","1","0","0","0","0","2.978329","4.28054","4.2805437887","2.14027","2.1402718943","1","1","0"
"16676","34","Collision Avoidance System","T0877","Collection","","CoC","","","0","0","0.664485","0.66448488","1","0.154","0","0","0.154","0.81848488","1.67128","2.0586122459","1.67128","2.0586122459","1","1","0"
"16677","12","Controllable Pitch Propeller","T0877","Collection","","CoC","","","0","0","0.008","0.008","1","0.007","0","0","0.007","0.015","0.0201212","0.03772725","0.0201212","0.03772725","1","1","0"
"16678","15","Steering Gear System","T0877","Collection","","CoC","","","0","0","0.096","0.096","1","0.154","0","0","0.154","0.25","0.241454","0.6287875","0.241454","0.6287875","1","1","0"
"16679","16","Engine Control Mechanism","T0877","Collection","","CoC","","","0","0","0.224485","0.22448488","1","0.154","0","0","0.154","0.37848488","0.564613","0.9519462459","0.564613","0.9519462459","1","1","0"
"16680","6","Navigation Data Integration Tool","T0871","Execution","OOI","","InC","","0","0","1.38345","1.3834464","1","0","1","0","1","2.3834464","1.98833","3.4255606695","1.98833","3.4255606695","1","1","0"
"16682","7","Satellite Communication System","T0871","Execution","OOI","","InC","","0","0","1.10308","1.1030758","1","0","0.56","0","0.56","1.6630758","1.58537","2.390222432","1.58537","2.390222432","1","1","0"
"16683","4","ENC Data Service","T0871","Execution","OOI","","InC","","0","0","0.976714","0.97671383","1","0","1","0","1","1.97671383","1.40376","2.8409924179","1.40376","2.8409924179","1","1","0"
"16684","8","RF / VHF / UHF Communication Module","T0871","Execution","OOI","","InC","","0","0","0.624242","0.6242424","1","0","0.56","0","0.56","1.1842424","0.89718","1.7020287046","0.89718","1.7020287046","1","1","0"
"16685","11","GMDSS","T0871","Execution","OOI","","InC","","0","0","1.10308","1.1030758","1","0","0.56","0","0.56","1.6630758","1.58537","2.390222432","1.58537","2.390222432","1","1","0"
"16686","9","Vessel Traffic Services Interface","T0871","Execution","OOI","","InC","","0","0","0.684","0.684","1","0","0.56","0","0.56","1.244","0.983065","1.78791412","0.983065","1.78791412","1","1","0"
"16687","12","Controllable Pitch Propeller","T0871","Execution","OOI","","InC","","0","0","1.6151","1.615096","1","0","1","0","1","2.615096","2.32126","3.7584944241","0.580316","0.939623606","1","1","0"
"16688","15","Steering Gear System","T0871","Execution","OOI","","InC","","0","0","1.68993","1.689926","1","0","1","0","1","2.689926","2.42881","3.866042345","0.607203","0.9665105862","1","1","0"
"16689","10","Remote Control Center Communication Interface","T0871","Execution","OOI","","InC","","0","0","1.22863","1.2286314","1","0","1","0","1","2.2286314","1.76583","3.203055907","1.76583","3.203055907","1","1","0"
"16690","16","Engine Control Mechanism","T0871","Execution","OOI","","InC","","0","0","1.86082","1.86082088","1","0","1","0","1","2.86082088","2.67443","4.1116575934","0.668607","1.0279143983","1","1","0"
"16691","20","Weather Transmission System","T0871","Execution","OOI","","InC","","0","0","0.5363","0.5362996","1","0","0.56","0","0.56","1.0962996","0.770786","1.5756346741","0.770786","1.5756346741","1","1","0"
"16692","26","Vessel Traffic Services Decision Integration","T0871","Execution","OOI","","InC","","0","0","0.734671","0.7346714","1","0","0.56","0","0.56","1.2946714","1.05589","1.8607405762","1.05589","1.8607405762","1","1","0"
"16693","29","Internal Data Pipeline / Integration Module","T0871","Execution","OOI","","InC","","0","0","1.21333","1.21332788","1","0","1","0","1","2.21332788","1.74383","3.181061229","1.74383","3.181061229","1","1","0"
"16694","28","Human Override Control Interface","T0871","Execution","OOI","","InC","","0","0","1.20962","1.2096184","1","0","0.56","0","0.56","1.7696184","1.7385","2.543348653","0.434625","0.6358371633","1","1","0"
"16695","2","GNSS / GPS Receiver","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"16696","34","Collision Avoidance System","T0871","Execution","OOI","","InC","","0","0","2.02681","2.02681388","1","0","1","0","1","3.02681388","2.913","4.3502277128","2.913","4.3502277128","1","1","0"
"16697","35","Navigation Support and Situational Awareness Module","T0871","Execution","OOI","","InC","","0","0","1.38764","1.3876414","1","0","1","0","1","2.3876414","1.99436","3.4315898493","1.99436","3.4315898493","1","1","0"
"16698","3","AIS Interface","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.0696839","1.5069139241","1","1","0"
"16699","5","RADAR / ARPA System","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.0696839","1.5069139241","1","1","0"
"16700","4","ENC Data Service","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"16701","7","Satellite Communication System","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16702","6","Navigation Data Integration Tool","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"16703","8","RF / VHF / UHF Communication Module","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16704","9","Vessel Traffic Services Interface","T0862","Initial Access","","","InC","","0","0","0.024","0.024","1","0","0.56","0","0.56","0.584","0.0344935","0.83934232","0.0344935","0.83934232","1","1","0"
"16705","10","Remote Control Center Communication Interface","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"16706","11","GMDSS","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16707","13","Rudder Angle Indicator","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16708","12","Controllable Pitch Propeller","T0862","Initial Access","","","InC","","0","0","0","0","1","0","1","0","1","1","0","1.43723","0","1.43723","1","1","0"
"16709","18","Sonar","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16710","17","LiDAR","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16711","16","Engine Control Mechanism","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.0696839","1.5069139241","1","1","0"
"16712","15","Steering Gear System","T0862","Initial Access","","","InC","","0","0","0","0","1","0","1","0","1","1","0","1.43723","0","1.43723","1","1","0"
"16713","14","Electric / Hybrid Propulsion System","T0862","Initial Access","","","InC","","0","0","0","0","1","0","1","0","1","1","0","1.43723","0","1.43723","1","1","0"
"16714","21","Echo Sounder","T0862","Initial Access","","","InC","","0","0","0.024","0.024","1","0","0.56","0","0.56","0.584","0.0344935","0.83934232","0.0344935","0.83934232","1","1","0"
"16715","19","Infrared Camera System","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16716","20","Weather Transmission System","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16717","23","Heading and Speed Sensor","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16718","25","Feedback Control Module","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16719","28","Human Override Control Interface","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16720","22","Gyroscope Compass","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","0.56","0","0.56","0.60848488","0.0696839","0.8745327241","0.0696839","0.8745327241","1","1","0"
"16721","26","Vessel Traffic Services Decision Integration","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","0.56","0","0.56","0.5842424","0.0348419","0.8396907046","0.0348419","0.8396907046","1","1","0"
"16722","34","Collision Avoidance System","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.0696839","1.5069139241","1","1","0"
"16723","29","Internal Data Pipeline / Integration Module","T0862","Initial Access","","","InC","","0","0","0.0484849","0.04848488","1","0","1","0","1","1.04848488","0.0696839","1.5069139241","0.0696839","1.5069139241","1","1","0"
"16724","14","Electric / Hybrid Propulsion System","T0895","Execution","OOI","","InC","","0","0","1.6151","1.615096","1","0","1","0","1","2.615096","3.5874","5.8085727823","3.5874","5.8085727823","1","1","0"
"16725","16","Engine Control Mechanism","T0895","Execution","OOI","","InC","","0","0","1.86082","1.86082088","1","0","1","0","1","2.86082088","4.1332","6.354369514","4.1332","6.354369514","1","1","0"
"16726","35","Navigation Support and Situational Awareness Module","T0862","Initial Access","","","InC","","0","0","0.0242424","0.0242424","1","0","1","0","1","1.0242424","0.0348419","1.4720719046","0.0348419","1.4720719046","1","1","0"
"16727","25","Feedback Control Module","T0895","Execution","OOI","","InC","","0","0","0.857013","0.8570127","1","0","0.56","0","0.56","1.4170127","1.90357","3.1474260989","1.90357","3.1474260989","1","1","0"
"16728","28","Human Override Control Interface","T0895","Execution","OOI","","InC","","0","0","1.20962","1.2096184","1","0","0.56","0","0.56","1.7696184","2.68677","3.9306233015","2.68677","3.9306233015","1","1","0"
"16730","4","ENC Data Service","T0856","Impair Process Control","I2CF","","","","1","0","1.45247","1.45247143","1","0","0","0","0","1.45247143","3.65318","3.6531835172","3.65318","3.6531835172","1","1","0"
"16732","6","Navigation Data Integration Tool","T0856","Impair Process Control","I2CF","","","","1","0","2.1092","2.109204","1","0","0","0","0","2.109204","5.30496","5.3049644406","2.65248","2.6524822203","1","1","0"
"16734","7","Satellite Communication System","T0856","Impair Process Control","I2CF","","","","1","0","1.82883","1.8288334","1","0","0","0","0","1.8288334","4.59979","4.599790326","1.14995","1.1499475815","1","1","0"
